Property Zip Code,Owner Type,Owner State,Homestead,Homestead Percent,HomeSEV,Land Value,Land Improvements Value,Residential Building Value,Residential Building Style,Commercial Building Value,Building Storeys,Parcel Acres,Rental,Use Type,Prop Class,Old Prop class,Year Built,USPS Vacancy,Zoning,Future Landuse,DRAFT Zone,Housing Condition 2012,Housing Condition 2014,Commercial Condition 2013,Latitude,Longitude,Hydrant Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,Ed_July,Ed_March,Last_Test,Max_Lead,Med_Lead,Num_Tests,Res_Test,Sen_Test,SL_private_inspection,B_median_age_all_women,B_median_age_all_men,B_median_age_all,B_median_age_all_women_white,B_median_age_all_men_white,B_median_age_all_white,B_median_age_all_women_black,B_median_age_all_men_black,B_median_age_all_black,B_total_black_pop,B_total_white_pop,B_married_couples,B_single_women,B_married_couples_white,B_single_women_white,B_married_couples_black,B_single_women_black,B_married_couples_w_children,B_single_mothers_w_children,B_households_w_elderly,B_househod_no_elderly,B_aggregate_income,B_speak_spanish,B_speak_only_english,B_no_english,B_hispanic_household,B_imputed_rent,B_imputed_value,sl_private_type,sl_public_type
48504.0,Private,MI,Yes,100.0,0,13764,0,113278,TWO STORY,0.0,0,0.172,No,Residential,RI,RI,1926,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.015358899999995,-83.719471,A.D.,6,37,1600,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.6,20.5,26.7,34.6,20.9,29.4,20.2,19.6,20.0,46,947,90,62,90,62,0,0,10,50,176,216,23620200.0,15,845,0,40.0,47.0,313.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,10500,808,0,20148,TWO STORY,0.0,0,0.166,No,Residential,RI,RI,1923,Y,A2,Traditional Neighborhood,TN-2,Poor,Poor, ,43.03100000000001,-83.711209,Dar,5,28,1000,4,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,51.2,33.6,36.5,-1.0,-1.0,-1.0,51.3,36.8,37.9,820,8,123,82,0,0,123,76,0,34,176,145,-1.0,23,342,0,16.0,249.0,232.0,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,11100,1080,0,46267,ONE STORY,0.0,0,0.124,No,Residential,RI,RI,1958,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.067040999999996,-83.72710699999998,T.C.,1,7,300,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,34.5,39.7,36.8,-1.0,-1.0,40.6,34.1,39.6,34.8,1166,15,60,169,0,0,60,169,11,95,116,501,,0,913,0,10.0,423.0,289.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,13200,1296,0,57319,ONE STORY,0.0,0,0.156,No,Residential,RI,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.063795,-83.724018,T.C.,1,7,300,1,1,0,0.0,0.0,MAR2016,6.0,0.0,1.0,1.0,0.0,None,34.5,39.7,36.8,-1.0,-1.0,40.6,34.1,39.6,34.8,1166,15,60,169,0,0,60,169,11,95,116,501,,0,913,0,10.0,423.0,289.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,9700,1125,0,62786,ONE STORY,0.0,0,0.172,No,Residential,RI,RI,1960,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.035112,-83.71122,A.D.,5,28,1000,4,5,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,Copper,51.2,33.6,36.5,-1.0,-1.0,-1.0,51.3,36.8,37.9,820,8,123,82,0,0,123,76,0,34,176,145,-1.0,23,342,0,16.0,249.0,232.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,5300,420,292,8883,CAPECOD,0.0,0,0.10099999999999999,No,Residential,RI,RI,1916,N,B,Green Neighborhood,GN-1,Good,Good, ,43.045935,-83.66591199999998,Other,3,19,2200,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.0,34.7,33.3,27.5,43.0,40.2,-1.0,-1.0,31.5,39,676,44,92,44,92,0,0,0,87,55,183,2913700.0,0,295,0,106.0,136.0,168.0,COPPER,COPPER
48503.0,Private,MI,No,0.0,0,13500,0,24364,TWO STORY,0.0,0,0.138,Yes,Residential,RI,RI,1966,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.007286,-83.63641,T.C.,7,47,3100,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.6,53.5,48.0,-1.0,-1.0,-1.0,43.6,53.3,47.9,1135,9,126,138,0,0,126,138,11,74,221,258,-1.0,0,510,0,9.0,132.0,157.0,COPPER,COPPER
48504.0,Private,OH,No,0.0,0,2250,0,39984,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1930,N,A2,Traditional Neighborhood,TN-2,Substandard,Good, ,43.022636999999996,-83.718622,Mueller,6,36,1300,4,11,0,0.0,0.0,JUN2016,4.0,0.0,1.0,1.0,0.0,None,22.5,25.6,25.0,36.1,42.2,36.4,16.8,20.4,17.3,562,260,36,141,27,22,9,89,0,48,43,181,2268200.0,5,243,0,13.0,144.0,200.0,GALVANIZED,LEAD
48507.0,Private,MI,Yes,100.0,0,7726,538,22072,ONE STORY,0.0,0,0.313,No,Residential,RI,RI,1920,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.9823982,-83.6974692,Dar,8,54,13500,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,26.5,32.0,27.9,26.8,33.9,30.9,-1.0,-1.0,25.2,93,729,93,90,93,90,0,0,0,57,60,256,7271500.0,0,511,0,,,,GALVANIZED,LEAD
48505.0,Private,MI,No,0.0,0,668,0,24647,ONE STORY,0.0,0,0.2,No,Residential,RI,RI,1950,N,A2,Green Innovation,GI-1, ,Good, ,43.0701904,-83.7033373,A.D.,1,3,200,4,5,1,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,41.4,29.9,32.0,-1.0,-1.0,-1.0,53.5,29.9,46.1,347,7,22,54,0,0,9,54,0,17,41,77,-1.0,0,245,0,22.0,139.0,98.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,45800,52862,0,28735,TWO STORY,0.0,0,0.198,No,Residential,RI,RI,1924,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.001627899999995,-83.71371599999998,Dar,8,51,3700,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,52.6,47.2,47.9,55.7,48.1,49.0,-1.0,31.7,31.6,86,380,62,41,55,29,0,12,18,38,105,191,7529500.0,11,324,0,28.0,76.0,154.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,0,11828,347,19344,ONE STORY,0.0,0,0.136,No,Residential,RI,RI,1957,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.03658,-83.640259,T.C.,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,10200,537,0,19786,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1925,N,B,Green Neighborhood,GN-1,Fair,Good, ,43.051602,-83.702952,Other,3,15,800,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,39.4,26.7,33.0,52.3,15.3,39.8,37.7,29.5,33.3,562,63,7,134,0,35,7,99,0,47,77,148,381200.0,0,343,0,10.0,178.0,168.0,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,15100,9500,0,15228,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1961,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.03504299999999,-83.63959299999998,T.C.,4,25,2700,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.0,39.3,32.2,28.8,36.4,31.7,-1.0,43.5,43.5,93,988,105,85,93,85,12,0,59,42,81,316,11207400.0,0,747,0,50.0,153.0,298.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,18500,14030,352,22693,TRI-LEVEL,0.0,0,0.149,No,Residential,RI,RI,1960,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.007542,-83.637456,T.C.,7,47,3100,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.6,53.5,48.0,-1.0,-1.0,-1.0,43.6,53.3,47.9,1135,9,126,138,0,0,126,138,11,74,221,258,-1.0,0,510,0,9.0,132.0,157.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,0,680,0,33778,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1955,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.059216,-83.69815600000003,T.C.,1,5,600,4,1,0,0.0,0.0,JUN2016,0.0,0.0,1.0,1.0,0.0,None,29.2,21.8,28.8,-1.0,50.5,50.5,28.9,21.6,28.4,570,9,22,72,0,0,22,72,10,27,88,107,-1.0,1,284,0,10.0,131.0,203.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,10000,11338,0,59053,ONE STORY,0.0,0,0.248,No,Residential,RI,RI,1923,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.998554999999996,-83.745328,Dar,8,48,3600,4,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,0,787,0,53111,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.065734,-83.715932,T.C.,1,4,300,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,30.2,30.6,30.3,-1.0,-1.0,-1.0,30.2,30.6,30.3,919,0,50,118,0,0,50,118,0,66,181,57,-1.0,0,400,0,0.0,85.0,210.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,675,0,25004,TWO UNIT,0.0,0,0.129,No,Residential,RI,RI,0,N,B,Mixed Residential,MR-1,Fair,Good, ,43.047112,-83.69972299999998,Dar,3,17,800,1,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.3,52.2,38.1,2.0,-1.0,19.3,47.1,52.2,47.5,501,51,83,79,0,22,83,57,15,62,105,146,,0,385,0,7.0,221.0,209.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,34200,27627,0,142402,TWO STORY,0.0,0,0.157,No,Residential,RI,RI,1939,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.014902899999996,-83.66896,Dar,7,42,3000,3,10,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,15800,1430,0,30212,CAPECOD,0.0,0,0.115,No,Residential,RI,RI,1947,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.0448,-83.71482900000002,Dar,2,26,900,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,52.2,50.7,51.5,48.5,49.0,41.5,54.2,48.4,921,105,132,60,19,8,113,52,10,84,183,181,881600.0,24,474,0,2.0,218.0,310.0,COPPER,COPPER
48532.0,Private,MI,Yes,100.0,11000,4360,0,88721,ONE STORY,0.0,0,0.102,No,Residential,RI,RI,1968,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.008553899999995,-83.73801499999998,A.D.,6,38,1600,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,30.8,36.6,32.5,37.0,44.6,41.8,19.8,28.2,26.1,380,724,147,101,119,56,11,45,68,98,130,402,10041100.0,0,826,0,14.0,162.0,329.0,COPPER,COPPER
48507.0,Private,MI,No,0.0,0,12324,1438,0,,261117.1473,1,0.155,Yes,Commercial,CI,CI,0,N,D-3,Green Innovation,GI-1, , ,Good,43.001226,-83.69372299999998,T.C.,8,51,13500,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.5,31.0,31.6,38.1,31.8,34.6,17.0,9.8,16.9,718,1477,170,322,170,151,0,171,53,221,252,506,14373600.0,0,1091,0,,,,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,5600,600,0,29548,ONE STORY,0.0,0,0.092,Yes,Residential,RI,RI,0,N,A2,Green Neighborhood,GN-1,Fair,Fair, ,43.035592,-83.706513,Dar,5,27,1000,4,11,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,51.2,33.6,36.5,-1.0,-1.0,-1.0,51.3,36.8,37.9,820,8,123,82,0,0,123,76,0,34,176,145,-1.0,23,342,0,16.0,249.0,232.0,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,14000,13947,0,92372,TWO STORY,0.0,0,0.18100000000000002,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.018853,-83.722534,A.D.,6,37,1600,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.6,10.5,23.2,27.8,11.0,27.8,29.5,5.8,8.5,319,259,63,77,10,9,0,68,40,71,8,224,1495500.0,25,226,0,21.0,82.0,186.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,36800,23645,0,135055,TWO STORY,0.0,0,0.127,No,Residential,RI,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.020521,-83.66583399999998,Other,7,43,3000,1,5,0,0.0,0.0,JAN2016,1.0,0.0,1.0,1.0,0.0,Copper,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,LEAD
48506.0,Private,CA,No,0.0,0,841,0,43961,ONE STORY,0.0,0,0.098,No,Residential,RI,RI,0,Y,A2,Green Neighborhood,GN-1,Fair,Fair, ,43.026746,-83.6630239,Mueller,7,44,2600,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,23.2,46.0,38.2,50.6,49.0,50.5,6.9,32.1,23.5,146,240,79,0,79,0,0,0,29,22,63,156,4527200.0,10,301,0,36.0,133.0,143.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,0,2047,0,59360,TWO STORY,0.0,0,0.114,No,Residential,RI,RI,1962,N,A2,Green Neighborhood,GN-1,Fair,Fair, ,43.051837,-83.724182,A.D.,2,9,700,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,54.3,28.4,36.3,-1.0,-1.0,-1.0,53.3,28.4,32.8,420,16,42,52,0,9,42,43,4,6,83,64,-1.0,0,217,0,8.0,145.0,162.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,15600,18173,0,91808,CAPECOD,0.0,0,0.11900000000000001,No,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.023911,-83.661692,Dar,7,44,3000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,2025,0,49373,ONE STORY,0.0,0,0.10300000000000001,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.031911,-83.638222,A.D.,4,25,2700,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,49.0,41.9,42.8,53.9,42.5,48.5,23.3,-1.0,12.3,102,453,79,36,79,0,0,36,21,68,78,221,9672200.0,0,507,0,42.0,122.0,193.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,900,0,65838,ONE STORY,0.0,0,0.115,Yes,Residential,RI,RI,1954,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.059877,-83.726523,Mueller,2,8,500,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.4,23.6,32.0,-1.0,-1.0,-1.0,37.4,23.6,32.0,953,0,28,137,0,0,28,137,38,112,207,139,-1.0,24,399,0,3.0,79.0,237.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,35151,0,22257,TWO STORY,0.0,0,0.294,No,Residential,RI,RI,1928,Y,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.016402,-83.72528899999998,Other,6,37,1600,1,11,0,0.0,0.0,AUG2016,3.0,0.0,1.0,1.0,0.0,None,37.5,22.2,24.9,39.0,33.1,37.4,24.9,21.9,23.3,884,525,104,184,66,57,38,127,34,233,141,446,13587900.0,0,937,0,40.0,94.0,410.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,0,326,0,36109,ONE STORY,0.0,0,0.096,No,Residential,RI,RI,1947,N,A2,Green Innovation,GI-1,Good,Good, ,43.0709256,-83.69713320000002,A.D.,1,3,200,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,41.4,29.9,32.0,-1.0,-1.0,-1.0,53.5,29.9,46.1,347,7,22,54,0,0,9,54,0,17,41,77,-1.0,0,245,0,22.0,139.0,98.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,21800,15600,0,28041,TWO STORY,0.0,0,0.161,No,Residential,RI,RI,1962,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.006595000000004,-83.636349,T.C.,7,47,3100,1,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,43.6,53.5,48.0,-1.0,-1.0,-1.0,43.6,53.3,47.9,1135,9,126,138,0,0,126,138,11,74,221,258,-1.0,0,510,0,9.0,132.0,157.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,530,0,39032,ONE STORY,0.0,0,0.08199999999999999,No,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Vacant Lot, ,42.996796,-83.69230999999998,Dar,9,55,4000,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.0,36.1,39.3,30.0,36.7,15.2,46.7,27.5,124,743,96,77,86,49,10,28,45,66,70,237,8713300.0,0,537,0,41.0,185.0,263.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,17200,22262,0,109807,ONE STORY,0.0,0,0.162,No,Residential,RI,RI,1952,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.02303999999999,-83.65722,T.C.,7,44,3000,2,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,37.4,34.2,36.3,28.9,36.5,31.8,40.4,7.3,37.5,238,882,143,148,97,65,17,37,23,44,176,315,14010300.0,0,757,0,8.0,55.0,150.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,9800,998,0,59306,ONE STORY,0.0,0,0.134,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.05754599999999,-83.726528,T.C.,2,8,500,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.4,23.6,32.0,-1.0,-1.0,-1.0,37.4,23.6,32.0,953,0,28,137,0,0,28,137,38,112,207,139,-1.0,24,399,0,3.0,79.0,237.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,9700,1640,0,55606,TWO STORY,0.0,0,0.096,No,Residential,RI,RI,1928,N,B,Green Neighborhood,GN-1,Good,Good, ,43.027425,-83.665689,T.C.,5,43,2600,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.8,32.7,43.1,44.4,43.4,43.9,25.3,6.7,8.0,140,809,86,97,86,78,0,19,0,79,72,277,9299000.0,38,568,0,71.0,159.0,199.0,GALVANIZED,COPPER
48505.0,Private,MI,Yes,100.0,6900,1150,0,39324,ONE STORY,0.0,0,0.27,No,Residential,RI,RI,1964,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.066999300000006,-83.70978840000002,A.D.,1,4,400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,34.6,33.6,33.6,-1.0,-1.0,-1.0,34.6,33.5,33.6,508,4,114,13,0,0,114,13,22,25,41,150,,4,261,0,11.0,110.0,203.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,3588,0,93709,ONE STORY,0.0,0,0.11699999999999999,Yes,Residential,RI,RI,1981,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.03682200000001,-83.646782,Other,4,25,2700,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.3,37.4,43.1,47.0,46.2,46.3,19.3,-1.0,47.8,50,532,121,40,113,40,8,0,37,11,67,268,8340800.0,1,555,0,88.0,164.0,270.0,COPPER,COPPER
48504.0,Private,MO,Yes,100.0,0,918,0,19005,CAPECOD,0.0,0,0.13,No,Residential,RI,RI,1951,Y,A2,Green Neighborhood,GN-1,Fair,Good, ,43.051334000000004,-83.71878699999998,Dar,2,9,700,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,30.3,26.3,29.4,29.3,6.7,29.1,39.0,26.6,33.5,805,228,59,148,0,37,59,111,0,50,111,192,,0,317,0,21.0,184.0,153.0,COPPER,COPPER
48503.0,Private,FL,Yes,100.0,0,15750,1561,22603,ONE STORY,0.0,0,0.161,No,Residential,RI,RI,1956,Y,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.007104999999996,-83.640644,T.C.,7,47,3100,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,43.6,53.5,48.0,-1.0,-1.0,-1.0,43.6,53.3,47.9,1135,9,126,138,0,0,126,138,11,74,221,258,-1.0,0,510,0,9.0,132.0,157.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,2019,0,7366,ONE STORY,0.0,0,0.08800000000000001,No,Residential,RI,RI,1919,N,A2,Neighborhood Center,NC,Good,Fair, ,42.9870084,-83.6939735,Dar,8,54,13500,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,26.5,32.0,27.9,26.8,33.9,30.9,-1.0,-1.0,25.2,93,729,93,90,93,90,0,0,0,57,60,256,7271500.0,0,511,0,,,,COPPER,LEAD
48507.0,Private,MI,Yes,100.0,0,2700,0,35018,ONE STORY,0.0,0,0.20600000000000002,No,Residential,RI,RI,1952,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,42.990133,-83.66219699999998,Other,9,60,3300,2,5,0,0.0,0.0,FEB2016,4.0,0.0,1.0,1.0,0.0,None,35.5,17.5,31.3,46.2,43.7,45.8,29.5,11.2,12.9,302,214,38,47,32,5,6,42,2,61,100,74,3880300.0,10,288,0,22.0,33.0,204.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,11400,850,0,21982,CAPECOD,0.0,0,0.115,No,Residential,RI,RI,1952,N,A2,Green Neighborhood,GN-1,Fair,Fair, ,43.051147,-83.723153,Other,2,9,700,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,30.3,26.3,29.4,29.3,6.7,29.1,39.0,26.6,33.5,805,228,59,148,0,37,59,111,0,50,111,192,,0,317,0,21.0,184.0,153.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,1485,0,58185,CAPECOD,0.0,0,0.175,No,Residential,RI,RI,0,N,A2,Green Neighborhood,GN-1,Fair,Good, ,43.026758,-83.66251,Mueller,7,44,2600,4,11,0,0.0,0.0,JAN2016,5.0,0.0,1.0,1.0,0.0,None,23.2,46.0,38.2,50.6,49.0,50.5,6.9,32.1,23.5,146,240,79,0,79,0,0,0,29,22,63,156,4527200.0,10,301,0,36.0,133.0,143.0,GALVANIZED,LEAD
48507.0,Private,MI,Yes,100.0,9200,3000,0,55476,ONE STORY,0.0,0,0.092,No,Residential,RI,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.991399,-83.69995,T.C.,8,54,13500,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.5,31.0,31.6,38.1,31.8,34.6,17.0,9.8,16.9,718,1477,170,322,170,151,0,171,53,221,252,506,14373600.0,0,1091,0,,,,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,15000,9500,0,15130,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.03734300000001,-83.636252,T.C.,4,25,2700,2,1,0,0.0,0.0,MAR2016,0.0,0.0,1.0,1.0,0.0,None,35.2,40.4,36.0,40.3,36.0,36.9,10.5,54.1,32.3,221,772,180,79,146,56,11,23,114,78,127,303,17258300.0,0,702,0,27.0,21.0,324.0,COPPER,COPPER
48532.0,Private,NJ,Yes,100.0,0,7000,0,12235,CAPECOD,0.0,0,0.11,Yes,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.997935999999996,-83.73667900000002,Other,8,48,3600,3,1,0,0.0,0.0,MAR2016,5.0,0.0,7.0,1.0,1.0,Copper,46.3,54.9,54.1,46.2,54.9,54.0,-1.0,-1.0,-1.0,36,810,204,40,204,24,0,16,49,11,187,179,15375000.0,0,314,0,15.0,76.0,326.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,940,0,51080,TWO STORY,0.0,0,0.111,No,Residential,RI,RI,1931,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.030789,-83.66008599999998,Other,4,44,2600,5,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,41.7,43.6,43.3,43.7,48.0,47.6,20.5,11.9,15.3,103,427,54,25,54,15,0,10,25,37,89,232,7730600.0,74,539,0,26.0,97.0,282.0,COPPER,LEAD
48532.0,Private,MI,Yes,100.0,15400,8367,520,133606,ONE STORY,0.0,0,0.193,No,Residential,RI,RI,1957,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.00782299999999,-83.738731,T.C.,6,38,1600,4,1,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,30.8,36.6,32.5,37.0,44.6,41.8,19.8,28.2,26.1,380,724,147,101,119,56,11,45,68,98,130,402,10041100.0,0,826,0,14.0,162.0,329.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,1750,0,81028,ONE STORY,0.0,0,0.115,Yes,Residential,RI,RI,1955,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.04584000000001,-83.652711,T.C.,4,21,2400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.5,32.4,29.5,27.3,47.1,32.6,-1.0,12.3,15.2,171,758,105,131,105,105,0,26,0,153,78,391,12247700.0,0,825,0,40.0,105.0,278.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,12500,4000,0,82400,CAPECOD,0.0,0,0.092,No,Residential,RI,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.005086999999996,-83.732574,A.D.,8,48,3600,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,27.9,43.3,38.4,45.6,43.3,43.9,-1.0,-1.0,29.0,71,558,65,51,40,36,0,15,108,50,95,249,14237200.0,28,641,0,23.0,169.0,206.0,COPPER,COPPER
